Name,File Name,Size,File
application pdf,application-pdf.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-pdf.svg
application pgp,application-pgp.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-pgp.svg
application rss xml,application-rss+xml.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-rss+xml.svg
application rtf rtl,application-rtf-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-rtf-rtl.svg
application rtf,application-rtf.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-rtf.svg
application sql,application-sql.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-sql.svg
application vnd cups pdf banner,application-vnd.cups-pdf-banner.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.cups-pdf-banner.svg
application vnd debian binary package,application-vnd.debian.binary-package.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.debian.binary-package.svg
application vnd flatpak ref,application-vnd.flatpak.ref.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.flatpak.ref.svg
application vnd ms access,application-vnd.ms-access.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.ms-access.svg
application vnd ms excel,application-vnd.ms-excel.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.ms-excel.svg
application vnd ms powerpoint presentation macroEnabled 12,application-vnd.ms-powerpoint.presentation.macroEnabled.12.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.ms-powerpoint.presentation.macroEnabled.12.svg
application vnd ms powerpoint,application-vnd.ms-powerpoint.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.ms-powerpoint.svg
application vnd oasis opendocument chart,application-vnd.oasis.opendocument.chart.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.oasis.opendocument.chart.svg
application vnd oasis opendocument database,application-vnd.oasis.opendocument.database.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.oasis.opendocument.database.svg
application vnd oasis opendocument drawing,application-vnd.oasis.opendocument.drawing.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.oasis.opendocument.drawing.svg
application vnd oasis opendocument graphics,application-vnd.oasis.opendocument.graphics.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.oasis.opendocument.graphics.svg
application vnd oasis opendocument spreadsheet,application-vnd.oasis.opendocument.spreadsheet.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.oasis.opendocument.spreadsheet.svg
application vnd oasis opendocument text rtl,application-vnd.oasis.opendocument.text-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.oasis.opendocument.text-rtl.svg
application vnd oasis opendocument text web,application-vnd.oasis.opendocument.text-web.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.oasis.opendocument.text-web.svg
application vnd oasis opendocument text,application-vnd.oasis.opendocument.text.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.oasis.opendocument.text.svg
application vnd openxmlformats officedocument presentationml presentation,application-vnd.openxmlformats-officedocument.presentationml.presentation.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.openxmlformats-officedocument.presentationml.presentation.svg
application vnd openxmlformats officedocument presentationml slideshow,application-vnd.openxmlformats-officedocument.presentationml.slideshow.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.openxmlformats-officedocument.presentationml.slideshow.svg
application vnd openxmlformats officedocument spreadsheetml sheet,application-vnd.openxmlformats-officedocument.spreadsheetml.sheet.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.openxmlformats-officedocument.spreadsheetml.sheet.svg
application vnd openxmlformats officedocument wordprocessingml document,application-vnd.openxmlformats-officedocument.wordprocessingml.document.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.openxmlformats-officedocument.wordprocessingml.document.svg
application vnd rn realmedia,application-vnd.rn-realmedia.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.rn-realmedia.svg
application vnd sun xml calc,application-vnd.sun.xml.calc.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.sun.xml.calc.svg
application vnd sun xml draw,application-vnd.sun.xml.draw.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.sun.xml.draw.svg
application vnd sun xml writer rtl,application-vnd.sun.xml.writer-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.sun.xml.writer-rtl.svg
application vnd sun xml writer,application-vnd.sun.xml.writer.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.sun.xml.writer.svg
application vnd wordperfect rtl,application-vnd.wordperfect-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.wordperfect-rtl.svg
application vnd wordperfect,application-vnd.wordperfect.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-vnd.wordperfect.svg
application x bittorrent,application-x-bittorrent.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-bittorrent.svg
application x blender,application-x-blender.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-blender.svg
application x cd image,application-x-cd-image.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-cd-image.svg
application x class file,application-x-class-file.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-class-file.svg
application x desktop,application-x-desktop.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-desktop.svg
application x executable,application-x-executable.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-executable.svg
application x fictionbook xml,application-x-fictionbook+xml.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-fictionbook+xml.svg
application x firmware,application-x-firmware.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-firmware.svg
application x flash video,application-x-flash-video.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-flash-video.svg
application x generic,application-x-generic.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-generic.svg
application x gnome theme package rtl,application-x-gnome-theme-package-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-gnome-theme-package-rtl.svg
application x gnome theme package,application-x-gnome-theme-package.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-gnome-theme-package.svg
application x gnumeric,application-x-gnumeric.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-gnumeric.svg
application x java,application-x-java.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-java.svg
application x javascript,application-x-javascript.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-javascript.svg
application x m4,application-x-m4.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-m4.svg
application x matroska,application-x-matroska.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-matroska.svg
application x ms dos executable,application-x-ms-dos-executable.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-ms-dos-executable.svg
application x msi,application-x-msi.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-msi.svg
application x object,application-x-object.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-object.svg
application x partial download,application-x-partial-download.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-partial-download.svg
application x php,application-x-php.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-php.svg
application x python bytecode,application-x-python-bytecode.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-python-bytecode.svg
application x raw disk image,application-x-raw-disk-image.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-raw-disk-image.svg
application x ruby,application-x-ruby.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-ruby.svg
application x shellscript,application-x-shellscript.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-shellscript.svg
application x shockwave flash,application-x-shockwave-flash.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-shockwave-flash.svg
application x sqlite2,application-x-sqlite2.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-sqlite2.svg
application x sqlite3,application-x-sqlite3.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-sqlite3.svg
application x subrip,application-x-subrip.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-subrip.svg
application x theme rtl,application-x-theme-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-theme-rtl.svg
application x theme,application-x-theme.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-x-theme.svg
application xml,application-xml.svg,32,https://wentin.github.io/elementary-icons/svg/32/application-xml.svg
applications internet,applications-internet.svg,32,https://wentin.github.io/elementary-icons/svg/32/applications-internet.svg
applications multimedia,applications-multimedia.svg,32,https://wentin.github.io/elementary-icons/svg/32/applications-multimedia.svg
applications other,applications-other.svg,32,https://wentin.github.io/elementary-icons/svg/32/applications-other.svg
appointment missed,appointment-missed.svg,32,https://wentin.github.io/elementary-icons/svg/32/appointment-missed.svg
appointment new,appointment-new.svg,32,https://wentin.github.io/elementary-icons/svg/32/appointment-new.svg
appointment soon,appointment-soon.svg,32,https://wentin.github.io/elementary-icons/svg/32/appointment-soon.svg
appointment,appointment.svg,32,https://wentin.github.io/elementary-icons/svg/32/appointment.svg
archive manager,archive-manager.svg,32,https://wentin.github.io/elementary-icons/svg/32/archive-manager.svg
audio card,audio-card.svg,32,https://wentin.github.io/elementary-icons/svg/32/audio-card.svg
audio headphones,audio-headphones.svg,32,https://wentin.github.io/elementary-icons/svg/32/audio-headphones.svg
audio headsets,audio-headsets.svg,32,https://wentin.github.io/elementary-icons/svg/32/audio-headsets.svg
audio input microphone,audio-input-microphone.svg,32,https://wentin.github.io/elementary-icons/svg/32/audio-input-microphone.svg
audio mpeg,audio-mpeg.svg,32,https://wentin.github.io/elementary-icons/svg/32/audio-mpeg.svg
audio speakers,audio-speakers.svg,32,https://wentin.github.io/elementary-icons/svg/32/audio-speakers.svg
audio x generic,audio-x-generic.svg,32,https://wentin.github.io/elementary-icons/svg/32/audio-x-generic.svg
audio x mp3 playlist rtl,audio-x-mp3-playlist-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/audio-x-mp3-playlist-rtl.svg
audio x mp3 playlist,audio-x-mp3-playlist.svg,32,https://wentin.github.io/elementary-icons/svg/32/audio-x-mp3-playlist.svg
audio x mpegurl rtl,audio-x-mpegurl-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/audio-x-mpegurl-rtl.svg
audio x mpegurl,audio-x-mpegurl.svg,32,https://wentin.github.io/elementary-icons/svg/32/audio-x-mpegurl.svg
audio x playlist rtl,audio-x-playlist-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/audio-x-playlist-rtl.svg
audio x playlist,audio-x-playlist.svg,32,https://wentin.github.io/elementary-icons/svg/32/audio-x-playlist.svg
audio x scpls rtl,audio-x-scpls-rtl.svg,32,https://wentin.github.io/elementary-icons/svg/32/audio-x-scpls-rtl.svg
audio x scpls,audio-x-scpls.svg,32,https://wentin.github.io/elementary-icons/svg/32/audio-x-scpls.svg
avatar default,avatar-default.svg,32,https://wentin.github.io/elementary-icons/svg/32/avatar-default.svg
battery caution charging,battery-caution-charging.svg,32,https://wentin.github.io/elementary-icons/svg/32/battery-caution-charging.svg
battery caution,battery-caution.svg,32,https://wentin.github.io/elementary-icons/svg/32/battery-caution.svg
battery empty charging,battery-empty-charging.svg,32,https://wentin.github.io/elementary-icons/svg/32/battery-empty-charging.svg
battery empty,battery-empty.svg,32,https://wentin.github.io/elementary-icons/svg/32/battery-empty.svg
battery full charged,battery-full-charged.svg,32,https://wentin.github.io/elementary-icons/svg/32/battery-full-charged.svg
battery full charging,battery-full-charging.svg,32,https://wentin.github.io/elementary-icons/svg/32/battery-full-charging.svg
battery full,battery-full.svg,32,https://wentin.github.io/elementary-icons/svg/32/battery-full.svg
battery good charging,battery-good-charging.svg,32,https://wentin.github.io/elementary-icons/svg/32/battery-good-charging.svg
battery good,battery-good.svg,32,https://wentin.github.io/elementary-icons/svg/32/battery-good.svg
battery low charging,battery-low-charging.svg,32,https://wentin.github.io/elementary-icons/svg/32/battery-low-charging.svg
battery low,battery-low.svg,32,https://wentin.github.io/elementary-icons/svg/32/battery-low.svg
